student_id,roll_number,first_name,last_name,full_name,gender,age,date_of_birth,email,phone,city,location_type,branch,year,semester,admission_date,status,income_level,annual_income,father_name,father_education,father_occupation,mother_name,mother_education,mother_occupation,siblings,family_size,single_parent,guardian_contact,permanent_address,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status,status_attendance_total_days,status_attendance_present_days,status_attendance_absent_days,attendance_percentage,attendance_first_half,attendance_second_half,attendance_trend,marks_percentage_mean,marks_percentage_std,marks_percentage_min,marks_percentage_max,marks_obtained_marks_sum,marks_subject_chemistry,marks_subject_computer_science,marks_subject_electronics,marks_subject_mathematics,marks_subject_mechanical_engineering,marks_subject_physics,marks_failing_count,assignment_submission_rate,assignment_late_count,assignment_grade_A,assignment_grade_B,assignment_grade_C,assignment_grade_D,behavior_negative_count,behavior_positive_count,behavior_total_count,library_visits,library_hours,fee_total_paid,fee_pending_count,fee_late_count,total_activities,extra_participates,extra_category_Academic,extra_category_Cultural,extra_category_Other,extra_category_Social,extra_category_Sports,extra_category_Technical,extra_leadership_roles,extra_hours_per_week,extra_total_events,attendance_status_extra_sessions_total,attendance_status_extra_sessions_present,extra_attendance_percentage,dropout_risk_score,dropout_risk
28,EC220028,Zara,Khanna,Zara Khanna,Female,20,2005-01-06,zara.khanna733@student.college.edu,919090505181,Vadodara,Semi-Urban,EC,2,2,2025-08-01,Active,Low,67003,Mr. Raj Khanna,Graduate,Salaried Employee,Mrs. Saanvi Khanna,Graduate,Homemaker,0,6,0,917787520938,"124, Road, Vadodara",7.49,7.46,7.47,Stable,24,22,96,89,92.71,7.89,44,85.12,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No,40,27,13,67.5,65.0,70.0,5.0,42.79583333333333,13.155632443938222,15.94,67.94,251.71,43.49333333333333,44.775,43.156666666666666,36.434999999999995,43.06,45.855,15.0,50.0,1,3,1,0,0,1.0,1.0,2.0,13.0,10.0,85000,1,2.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Low Risk
29,EC230029,Ankit,Choudhury,Ankit Choudhury,Male,17,2008-01-06,ankit.choudhury37@student.college.edu,917657266080,Ahmedabad,Rural,EC,2,1,2025-08-01,Active,Low,68497,Mr. Sai Choudhury,No Formal Education,Government Employee,Mrs. Aarohi Choudhury,Primary,Homemaker,2,4,0,919462806403,"26, Street, Ahmedabad",7.85,6.46,7.02,Improving,22,18,66,56,84.85,7.29,42,78.79,Low,2025-07-27,0,On Time,0,0,0,3,1,0,Good,No,40,31,9,77.5,70.0,85.0,15.0,80.81361111111111,15.835263569059633,47.67,100.0,477.65,76.81166666666667,93.13499999999999,79.77,81.76,70.96166666666666,82.44333333333334,0.0,75.0,3,0,5,1,0,0.0,1.0,1.0,19.0,19.0,65000,1,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Low Risk
30,CE210030,Shivansh,Arora,Shivansh Arora,Male,22,2003-01-07,shivansh.arora155@student.college.edu,917110493221,Hyderabad,Rural,CE,2,2,2025-08-01,Active,Low,59929,Mr. Sai Arora,Graduate,Retired,Mrs. Ritika Arora,Post-Graduate,Small Business,1,6,0,918895832382,"478, Lane, Hyderabad",4.15,4.93,4.62,Declining,20,14,80,58,72.5,4.54,42,74.98,Low,2025-07-27,0,On Time,0,0,0,4,3,2,Below Average,Yes,40,26,14,65.0,70.0,60.0,-10.0,64.00388888888888,15.794622281519525,32.22,100.0,382.19,68.80833333333334,59.09166666666667,73.11833333333334,58.781666666666666,54.50833333333333,69.71499999999999,2.0,87.5,1,3,4,0,0,1.0,0.0,1.0,13.0,10.0,50000,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,12.0,16.0,14.0,87.5,65,High Risk
31,ME240031,Abhinav,Pillai,Abhinav Pillai,Male,18,2007-01-06,abhinav.pillai567@student.college.edu,919015465144,Pune,Semi-Urban,ME,1,1,2025-08-01,Active,Upper-Middle,814799,Mr. Karthik Pillai,Primary,Professional,Mrs. Navya Pillai,Higher Secondary,Homemaker,1,6,0,919853382692,"461, Lane, Pune",7.62,6.505,7.62,Stable,20,17,20,17,85.0,7.62,17,93.55,Low,2025-07-29,2,On Time,0,0,0,1,0,0,Good,No,40,30,10,75.0,80.0,70.0,-10.0,38.46083333333333,14.572623329870488,12.65,68.41,237.45,39.998333333333335,24.146666666666665,43.78,52.31999999999999,37.03333333333333,33.48666666666667,18.0,75.0,1,4,2,0,0,1.0,1.0,2.0,8.0,8.0,100000,0,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,16.0,13.0,81.25,10,Low Risk
32,CS220032,Ishaan,D'Souza,Ishaan D'Souza,Male,23,2002-01-07,ishaan.d'souza546@student.college.edu,917649147677,Pune,Urban,CS,2,2,2025-08-01,Active,Middle,353363,Mr. Reyansh D'Souza,Post-Graduate,Government Employee,Mrs. Swati D'Souza,Secondary,Homemaker,2,4,0,917623269506,"168, Lane, Pune",6.83,7.4,7.17,Declining,22,19,88,77,87.5,7.06,38,94.62,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No,40,31,9,77.5,85.0,70.0,-15.0,39.01222222222222,15.747515561167303,16.93,71.77,232.11,37.02166666666667,37.9,42.91166666666667,47.85833333333333,30.72,37.66166666666667,21.0,62.5,0,3,2,0,0,1.0,1.0,2.0,13.0,10.0,100000,0,2.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,16.0,10.0,62.5,15,Low Risk
33,EC210033,Myra,Jain,Myra Jain,Female,22,2003-01-07,myra.jain343@student.college.edu,919792667479,Nagpur,Semi-Urban,EC,3,1,2025-08-01,Active,Low,96011,Mr. Ayaan Jain,Graduate,Salaried Employee,Mrs. Tanvi Jain,No Formal Education,Government Employee,1,3,0,919686930146,"207, Lane, Nagpur",5.78,5.89,5.85,Stable,18,13,90,66,73.33,5.27,38,91.78,Low,2025-07-30,3,Late,0,0,0,5,0,0,Average,No,40,34,6,85.0,80.0,90.0,10.0,45.48027777777778,14.701322095281304,17.68,80.71,279.57,48.73,41.086666666666666,41.711666666666666,43.36333333333334,45.92666666666667,52.06333333333333,11.0,62.5,2,4,1,0,0,0.0,2.0,2.0,10.0,13.0,50000,2,2.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.6666666666666665,7.0,32.0,21.0,65.625,40,Medium Risk
34,EC240034,Ishita,Khan,Ishita Khan,Female,21,2004-01-07,ishita.khan842@student.college.edu,918048038458,Patna,Semi-Urban,EC,4,1,2025-08-01,Active,Middle,535079,Mr. Prakash Khan,No Formal Education,Retired,Mrs. Tanvi Khan,No Formal Education,Self-Employed,3,7,0,919279101964,"31, Street, Patna",7.21,6.21,6.61,Improving,20,17,140,120,85.71,5.9,40,68.55,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Average,No,40,24,16,60.0,65.0,55.00000000000001,-9.999999999999993,72.65416666666667,15.764863530740032,45.92,100.0,427.08,74.72833333333334,78.19,73.955,55.44166666666667,81.84333333333332,71.76666666666667,0.0,75.0,0,3,1,2,0,1.0,1.0,2.0,20.0,13.0,100000,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Medium Risk
35,CE220035,Avni,Ahmed,Avni Ahmed,Female,19,2006-01-06,avni.ahmed746@student.college.edu,919323533462,Pune,Urban,CE,3,1,2025-08-01,Active,High,1893349,Mr. Nikhil Ahmed,No Formal Education,Salaried Employee,Mrs. Ishita Ahmed,Primary,Self-Employed,2,6,0,918376058041,"102, Lane, Pune",8.4,8.49,8.45,Stable,20,19,100,96,96.0,8.69,42,74.61,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No,40,28,12,70.0,75.0,65.0,-10.0,76.40666666666667,18.093179456832424,37.69,100.0,454.09,77.36,81.5,70.68666666666667,83.76666666666667,83.485,61.64166666666667,2.0,75.0,0,1,3,2,0,1.0,1.0,2.0,19.0,11.0,100000,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Low Risk
36,EC230036,Diya,Ahmed,Diya Ahmed,Female,17,2008-01-06,diya.ahmed427@student.college.edu,917954441472,Coimbatore,Semi-Urban,EC,1,1,2025-08-01,Active,Lower-Middle,188563,Mr. Nikhil Ahmed,No Formal Education,Small Business,Mrs. Anika Ahmed,Secondary,Self-Employed,2,6,0,918966040634,"403, Street, Coimbatore",5.34,6.505,5.34,Declining,20,14,20,14,70.0,5.34,14,87.42,Medium,2025-07-29,2,On Time,0,0,0,1,1,1,Below Average,No,40,32,8,80.0,75.0,85.0,10.0,68.48750000000001,17.15131121601411,32.62,100.0,412.47,68.22333333333334,58.565,77.23333333333333,65.43666666666667,82.815,58.651666666666664,1.0,75.0,0,1,3,2,0,1.0,1.0,2.0,13.0,10.0,100000,0,0.0,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,16.0,13.0,81.25,30,Low Risk
37,ME210037,Kian,Verma,Kian Verma,Male,20,2005-01-06,kian.verma129@student.college.edu,919417256739,Vadodara,Urban,ME,4,1,2025-08-01,Active,Upper-Middle,957174,Mr. Aarav Verma,Higher Secondary,Retired,Mrs. Sara Verma,Graduate,Homemaker,4,5,0,919707818570,"387, Road, Vadodara",6.93,6.77,6.83,Stable,24,20,168,145,86.31,6.1,36,83.38,Low,2025-07-29,2,On Time,1,0,1,7,0,0,Average,No,40,30,10,75.0,75.0,75.0,0.0,77.71972222222222,15.87910351663668,49.27,100.0,466.56,61.92666666666667,79.44,80.11166666666666,81.96666666666667,82.55,80.32333333333334,0.0,50.0,1,3,0,1,0,1.0,0.0,1.0,13.0,10.0,100000,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,Low Risk
38,EC240038,Aditya,Shah,Aditya Shah,Male,23,2002-01-07,aditya.shah336@student.college.edu,919402797120,Mumbai,Rural,EC,4,1,2025-08-01,Active,Middle,575186,Mr. Karthik Shah,No Formal Education,Professional,Mrs. Sneha Shah,Primary,Homemaker,1,4,1,919526986213,"487, Road, Mumbai",7.73,7.98,7.88,Stable,18,16,126,115,91.27,7.93,40,85.34,Low,2025-08-11,15,Very Late,0,0,0,7,0,0,Good,No,40,26,14,65.0,60.0,70.0,10.0,75.27416666666666,17.175155208281858,38.2,100.0,439.98,67.04666666666667,79.42333333333333,72.70166666666667,78.13833333333334,76.045,78.29,2.0,62.5,1,0,3,1,1,0.0,2.0,2.0,18.0,18.0,85000,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Low Risk
39,CS240039,Rohan,Chatterjee,Rohan Chatterjee,Male,19,2006-01-06,rohan.chatterjee275@student.college.edu,919616567671,Pune,Rural,CS,1,2,2025-08-01,Active,Low,141466,Mr. Pranav Chatterjee,Post-Graduate,Farmer,Mrs. Pooja Chatterjee,Higher Secondary,Salaried Employee,1,7,0,917028398360,"215, Lane, Pune",7.3,5.87,6.44,Improving,22,17,44,35,79.55,7.3,17,74.86,Low,2025-07-29,2,On Time,0,0,0,2,2,0,Average,No,40,32,8,80.0,80.0,80.0,0.0,72.56138888888889,16.839170178532772,40.71,100.0,424.94,71.72333333333334,65.97666666666667,70.79,74.945,80.82666666666667,71.10666666666667,0.0,75.0,0,1,4,1,0,1.0,1.0,2.0,8.0,9.0,85000,1,1.0,2,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.333333333333333,19.0,56.0,38.0,67.85714285714286,25,Low Risk
40,ME210040,Sai,Joshi,Sai Joshi,Male,22,2003-01-07,sai.joshi381@student.college.edu,918346208552,Kolkata,Urban,ME,4,1,2025-08-01,Active,Lower-Middle,289698,Mr. Kiaan Joshi,Secondary,Salaried Employee,Mrs. Priya Joshi,Primary,Daily Wage Worker,2,5,0,919735498299,"22, Lane, Kolkata",4.27,4.78,4.58,Declining,20,12,140,89,63.57,4.09,40,92.26,Low,2025-07-27,0,On Time,3,0,3,7,3,1,Below Average,Yes,40,21,19,52.5,55.00000000000001,50.0,-5.000000000000007,78.05166666666668,15.617985877095128,46.12,100.0,458.71,69.40666666666667,85.29333333333334,80.985,83.60833333333333,69.435,79.58166666666666,0.0,87.5,2,3,2,0,2,1.0,1.0,2.0,5.0,7.0,100000,0,2.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Medium Risk
41,CS230041,Varun,Chopra,Varun Chopra,Male,23,2002-01-07,varun.chopra310@student.college.edu,919119189831,Bangalore,Semi-Urban,CS,1,2,2025-08-01,Active,Middle,530883,Mr. Ayaan Chopra,No Formal Education,Farmer,Mrs. Myra Chopra,No Formal Education,Homemaker,2,5,0,918314879835,"172, Road, Bangalore",6.61,6.69,6.66,Stable,22,19,44,38,86.36,6.61,19,94.29,Medium,2025-07-27,0,On Time,2,0,2,2,0,0,Average,No,40,25,15,62.5,65.0,60.0,-5.0,81.81861111111111,15.162827695722155,47.07,100.0,489.37,89.65833333333335,83.04333333333334,82.12833333333333,75.27166666666666,83.14999999999999,77.66,0.0,75.0,0,2,2,2,0,2.0,1.0,3.0,19.0,25.0,85000,1,1.0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,16.0,14.0,87.5,30,Low Risk
42,EC230042,Simran,Sinha,Simran Sinha,Female,22,2003-01-07,simran.sinha569@student.college.edu,917861864889,Patna,Rural,EC,4,1,2025-08-01,Active,Low,109561,Mr. Prakash Sinha,No Formal Education,Daily Wage Worker,Mrs. Ananya Sinha,Higher Secondary,Homemaker,2,7,0,919034089490,"86, Lane, Patna",4.77,6.19,5.62,Declining,18,14,126,103,81.75,5.95,40,91.71,Low,2025-08-03,7,Late,0,1,1,7,0,0,Average,No,40,34,6,85.0,95.0,75.0,-20.0,67.98472222222222,14.547525952862443,33.64,99.56,405.78000000000003,72.33333333333333,66.195,70.04833333333333,58.53333333333333,68.10833333333333,72.69,2.0,75.0,3,2,2,1,1,1.0,1.0,2.0,14.0,8.0,35000,3,1.0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,56.0,49.0,87.5,25,Low Risk
43,EE240043,Atharv,Iyer,Atharv Iyer,Male,21,2004-01-07,atharv.iyer489@student.college.edu,918277953480,Patna,Urban,EE,1,1,2025-08-01,Active,Lower-Middle,163742,Mr. Raj Iyer,Secondary,Farmer,Mrs. Sneha Iyer,No Formal Education,Daily Wage Worker,3,5,0,919153324490,"138, Lane, Patna",5.43,6.505,5.43,Declining,18,11,18,11,61.11,5.43,11,77.86,Medium,2025-08-03,7,Late,0,0,0,1,1,0,Below Average,No,40,31,9,77.5,75.0,80.0,5.0,77.16333333333334,17.47408383046979,42.11,100.0,468.19,82.60166666666667,80.16833333333334,59.285000000000004,88.19166666666666,70.72666666666667,82.00666666666666,0.0,75.0,2,2,3,1,0,1.0,1.0,2.0,14.0,15.0,100000,0,2.0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,24.0,7.0,29.166666666666668,30,Low Risk
44,EC220044,Tanvi,Mukherjee,Tanvi Mukherjee,Female,19,2006-01-06,tanvi.mukherjee931@student.college.edu,919662884758,Kanpur,Semi-Urban,EC,4,1,2025-08-01,Active,Lower-Middle,230663,Mr. Aadhya Mukherjee,Secondary,Retired,Mrs. Shanaya Mukherjee,Higher Secondary,Professional,2,7,0,918740175605,"36, Road, Kanpur",8.21,8.38,8.31,Stable,22,21,154,150,97.4,8.12,38,69.18,Low,2025-08-01,5,Late,0,0,0,7,0,0,Good,No,40,29,11,72.5,65.0,80.0,15.0,81.16083333333333,15.17303875299869,52.84,100.0,482.90000000000003,78.755,87.07833333333333,83.99,80.34333333333333,73.105,83.69333333333334,0.0,62.5,1,2,1,1,1,1.0,1.0,2.0,17.0,17.0,65000,1,0.0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,72.0,44.0,61.111111111111114,30,Low Risk
45,EE210045,Sara,Arora,Sara Arora,Female,18,2007-01-06,sara.arora321@student.college.edu,918551940985,Chennai,Semi-Urban,EE,4,1,2025-08-01,Active,Low,146107,Mr. Ishaan Arora,Secondary,Daily Wage Worker,Mrs. Siya Arora,Higher Secondary,Homemaker,0,7,0,918464607873,"235, Street, Chennai",8.11,8.24,8.19,Stable,22,20,154,146,94.81,7.22,36,70.88,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No,40,33,7,82.5,75.0,90.0,15.0,40.57666666666667,10.939978323300542,16.71,57.76,240.26,43.074999999999996,40.32,40.115,41.955,41.47833333333333,36.51666666666667,16.0,100.0,3,2,2,2,2,1.0,1.0,2.0,13.0,10.0,65000,1,2.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,16.0,14.0,87.5,15,Low Risk
46,EE220046,Atharv,Shah,Atharv Shah,Male,18,2007-01-06,atharv.shah78@student.college.edu,917963158600,Kanpur,Rural,EE,3,2,2025-08-01,Active,Low,99159,Mr. Reyansh Shah,Post-Graduate,Farmer,Mrs. Ira Shah,Higher Secondary,Salaried Employee,4,6,0,918587654754,"221, Street, Kanpur",6.22,6.06,6.12,Stable,20,17,120,103,85.83,5.53,38,91.44,Low,2025-07-30,3,Late,0,0,0,6,1,1,Average,No,40,30,10,75.0,90.0,60.0,-30.0,56.640277777777776,16.47969442957191,23.26,86.01,334.58,57.403333333333336,63.56833333333333,63.281666666666666,53.5,47.63666666666666,54.451666666666675,7.0,75.0,0,2,2,1,1,1.0,1.0,2.0,16.0,1.0,85000,1,2.0,4,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,14.0,40.0,35.0,87.5,20,Low Risk
47,CE230047,Vivaan,Iyer,Vivaan Iyer,Male,22,2003-01-07,vivaan.iyer622@student.college.edu,919794347850,Delhi,Urban,CE,1,2,2025-08-01,Active,Middle,552083,Mr. Advait Iyer,Secondary,Professional,Mrs. Avni Iyer,Secondary,Homemaker,2,7,0,919708738723,"176, Lane, Delhi",6.06,6.08,6.07,Stable,18,16,36,32,88.89,6.06,16,86.7,Medium,2025-07-27,0,On Time,0,0,0,2,1,1,Average,No,40,23,17,57.49999999999999,55.00000000000001,60.0,4.999999999999993,47.41555555555556,14.895445218387003,19.48,75.64,286.42,56.586666666666666,51.92166666666666,42.61,53.65,37.223333333333336,42.501666666666665,14.0,62.5,1,1,2,0,2,1.0,1.0,2.0,13.0,10.0,85000,1,2.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Medium Risk
48,ME220048,Arnav,Pandey,Arnav Pandey,Male,22,2003-01-07,arnav.pandey358@student.college.edu,919897315374,Hyderabad,Rural,ME,1,1,2025-08-01,Active,Lower-Middle,259794,Mr. Kunal Pandey,Primary,Retired,Mrs. Anika Pandey,Secondary,Homemaker,3,5,0,918751622488,"315, Street, Hyderabad",8.63,6.505,8.63,Improving,18,17,18,17,94.44,8.63,17,73.32,Low,2025-07-29,2,On Time,0,0,0,1,0,0,Excellent,No,40,24,16,60.0,55.00000000000001,65.0,9.999999999999993,55.20027777777778,15.379412488520606,28.73,83.42,318.37,62.45666666666667,52.16833333333333,49.535,51.98499999999999,53.405,61.65166666666667,6.0,62.5,2,2,3,0,0,0.0,1.0,1.0,13.0,10.0,65000,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Low Risk
49,CS240049,Anvi,Khan,Anvi Khan,Female,22,2003-01-07,anvi.khan505@student.college.edu,918181035212,Ludhiana,Rural,CS,3,1,2025-08-01,Active,Low,72118,Mr. Arjun Khan,Graduate,Farmer,Mrs. Shruti Khan,Secondary,Homemaker,1,4,0,918882833584,"454, Road, Ludhiana",6.22,6.12,6.16,Stable,18,16,90,80,88.89,6.07,38,93.2,Low,2025-07-27,0,On Time,0,0,0,5,1,1,Average,No,40,31,9,77.5,80.0,75.0,-5.0,78.61638888888889,15.72283783050771,50.54,100.0,468.88,85.70666666666666,79.64999999999999,68.63666666666667,76.71166666666666,80.795,80.19833333333334,0.0,75.0,4,3,0,2,1,1.0,1.0,2.0,13.0,10.0,65000,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,16.0,8.0,50.0,15,Low Risk
50,CE230050,Diya,Shah,Diya Shah,Female,21,2004-01-07,diya.shah979@student.college.edu,919883497848,Ahmedabad,Rural,CE,2,1,2025-08-01,Active,Lower-Middle,159119,Mr. Rahul Shah,Higher Secondary,Government Employee,Mrs. Diya Shah,Higher Secondary,Homemaker,2,4,0,918211323861,"226, Lane, Ahmedabad",7.92,7.64,7.75,Stable,18,16,54,50,92.59,8.2,42,86.08,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No,40,30,10,75.0,75.0,75.0,0.0,41.18111111111111,11.162973945216715,22.51,64.53,243.01,43.47666666666667,41.31166666666667,40.35166666666667,47.751666666666665,36.193333333333335,38.001666666666665,19.0,87.5,0,2,2,3,0,0.0,1.0,1.0,16.0,16.0,100000,0,1.0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,16.0,14.0,87.5,0,Low Risk
51,CS220051,Nikhil,Joshi,Nikhil Joshi,Male,21,2004-01-07,nikhil.joshi617@student.college.edu,919986622212,Bangalore,Semi-Urban,CS,1,1,2025-08-01,Active,Middle,349546,Mr. Naksh Joshi,Graduate,Salaried Employee,Mrs. Priya Joshi,Graduate,Small Business,3,3,0,919889725950,"3, Lane, Bangalore",5.47,6.505,5.47,Stable,22,16,22,16,72.73,5.47,16,89.1,Medium,2025-07-27,0,On Time,0,0,0,1,1,1,Below Average,No,40,35,5,87.5,90.0,85.0,-5.0,72.58055555555556,17.53016957695576,33.69,100.0,440.54,72.31666666666666,73.84666666666666,73.51166666666667,77.04,75.245,63.52333333333333,1.0,100.0,4,1,2,4,1,1.0,1.0,2.0,20.0,16.0,100000,0,2.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,9.0,56.0,38.0,67.85714285714286,30,Low Risk
52,ME240052,Divya,Sharma,Divya Sharma,Female,17,2008-01-06,divya.sharma68@student.college.edu,917516844658,Lucknow,Rural,ME,2,1,2025-08-01,Active,Low,137252,Mr. Kiaan Sharma,Secondary,Salaried Employee,Mrs. Neha Sharma,Primary,Retired,1,5,0,918319180051,"416, Road, Lucknow",5.19,5.77,5.54,Declining,24,15,72,47,65.28,4.92,38,86.02,Low,2025-07-27,0,On Time,2,0,2,3,1,1,Average,No,40,32,8,80.0,85.0,75.0,-10.0,56.278055555555554,17.88122476141536,19.64,85.74,337.6,58.416666666666664,52.98333333333333,73.55833333333334,58.04333333333333,46.696666666666665,47.97,5.0,62.5,1,0,3,2,0,1.0,1.0,2.0,20.0,21.0,85000,1,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Low Risk
53,EC220053,Neha,Sinha,Neha Sinha,Female,19,2006-01-06,neha.sinha996@student.college.edu,917430664375,Bangalore,Semi-Urban,EC,2,1,2025-08-01,Active,Low,83420,Mr. Daksh Sinha,Secondary,Self-Employed,Mrs. Aarohi Sinha,Primary,Homemaker,2,7,0,917326200141,"249, Road, Bangalore",7.31,6.16,6.62,Improving,24,19,72,57,79.17,6.19,36,78.81,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Average,No,40,35,5,87.5,95.0,80.0,-15.0,84.02444444444444,14.554500422195279,53.23,100.0,484.46,76.52,85.59833333333334,71.21166666666666,91.31833333333333,90.09333333333332,89.40499999999999,0.0,75.0,1,3,3,0,0,1.0,1.0,2.0,13.0,10.0,70000,2,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.666666666666667,9.0,56.0,42.0,75.0,45,Medium Risk
54,EE220054,Meera,Fernandes,Meera Fernandes,Female,19,2006-01-06,meera.fernandes633@student.college.edu,917281406142,Kanpur,Semi-Urban,EE,4,1,2025-08-01,Active,Lower-Middle,170175,Mr. Aadhya Fernandes,Graduate,Small Business,Mrs. Avni Fernandes,Higher Secondary,Professional,3,3,0,918434522562,"285, Lane, Kanpur",7.84,7.6,7.7,Stable,24,21,168,152,90.48,7.91,44,71.84,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Good,No,40,30,10,75.0,80.0,70.0,-10.0,64.07111111111111,15.041153978863225,32.96,95.06,380.24,68.26166666666667,61.879999999999995,64.30166666666666,59.57,73.95,56.46333333333333,1.0,62.5,0,0,3,2,0,1.0,1.0,2.0,18.0,8.0,100000,0,1.0,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,16.0,11.0,68.75,0,Low Risk
55,CS240055,Aadhya,Hussain,Aadhya Hussain,Male,21,2004-01-07,aadhya.hussain674@student.college.edu,919570792622,Indore,Rural,CS,2,2,2025-08-01,Active,Low,120044,Mr. Samar Hussain,Post-Graduate,Salaried Employee,Mrs. Riya Hussain,No Formal Education,Professional,2,3,0,918391258588,"100, Road, Indore",6.44,7.13,6.85,Declining,24,19,96,79,82.29,6.57,38,73.66,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Average,No,40,22,18,55.00000000000001,50.0,60.0,10.0,47.839444444444446,13.73563872235693,21.98,73.44,280.96,50.23166666666666,51.85666666666666,38.53666666666667,51.669999999999995,48.748333333333335,45.99333333333333,11.0,87.5,3,1,4,2,0,1.0,1.0,2.0,18.0,20.0,85000,1,3.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Medium Risk
56,ME240056,Kriti,Bhatia,Kriti Bhatia,Female,20,2005-01-06,kriti.bhatia422@student.college.edu,918619558908,Hyderabad,Semi-Urban,ME,4,1,2025-08-01,Active,Lower-Middle,207285,Mr. Vihaan Bhatia,Secondary,Retired,Mrs. Simran Bhatia,No Formal Education,Professional,3,4,0,917286489515,"265, Lane, Hyderabad",7.13,5.88,6.38,Improving,22,19,154,135,87.66,6.45,36,78.25,Low,2025-07-29,2,On Time,0,0,0,7,0,0,Average,No,40,36,4,90.0,90.0,90.0,0.0,42.013333333333335,16.252494314060574,8.28,75.88,253.82,36.376666666666665,55.78666666666666,45.294999999999995,46.879999999999995,40.43,27.311666666666667,18.0,100.0,4,2,3,2,1,0.0,1.0,1.0,13.0,10.0,100000,0,1.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,13.0,32.0,23.0,71.875,10,Low Risk
