student_id,income_level,annual_income,father_name,father_education,father_occupation,mother_name,mother_education,mother_occupation,siblings,family_size,single_parent,guardian_contact,permanent_address
641,Middle,580108,Mr. Atharv Verma,Graduate,Professional,Mrs. Divya Verma,Primary,Homemaker,2,4,0,+919689271017,"401, Lane, Pune"
642,Lower-Middle,236886,Mr. Ritvik Kumar,Secondary,Self-Employed,Mrs. Shruti Kumar,Secondary,Homemaker,1,5,0,+918132889203,"477, Road, Indore"
643,Low,98501,Mr. Siddharth Chopra,Primary,Small Business,Mrs. Ananya Chopra,Secondary,Government Employee,3,5,0,+917873756188,"302, Street, Kanpur"
644,Low,73912,Mr. Karthik Sethi,Primary,Salaried Employee,Mrs. Aanya Sethi,Secondary,Farmer,1,3,0,+918497439544,"351, Road, Pune"
645,Lower-Middle,203218,Mr. Atharv Bose,Primary,Salaried Employee,Mrs. Priya Bose,No Formal Education,Salaried Employee,2,4,0,+917111984067,"486, Road, Mumbai"
646,Low,63637,Mr. Kabir Jain,No Formal Education,Retired,Mrs. Anjali Jain,Post-Graduate,Homemaker,3,3,0,+918191627855,"230, Street, Lucknow"
647,Low,114876,Mr. Pranav Chatterjee,Higher Secondary,Self-Employed,Mrs. Tanvi Chatterjee,Higher Secondary,Salaried Employee,0,3,0,+919621035056,"144, Street, Vadodara"
648,Lower-Middle,287699,Mr. Daksh Pillai,Higher Secondary,Government Employee,Mrs. Priya Pillai,No Formal Education,Daily Wage Worker,2,4,0,+918497034906,"51, Street, Ahmedabad"
649,Lower-Middle,150853,Mr. Aadhya Choudhury,Post-Graduate,Professional,Mrs. Riya Choudhury,Higher Secondary,Professional,3,3,0,+918577900518,"315, Road, Visakhapatnam"
650,Middle,510527,Mr. Advait Singh,Higher Secondary,Self-Employed,Mrs. Divya Singh,Secondary,Government Employee,2,3,0,+918375279243,"95, Lane, Lucknow"
651,Lower-Middle,216309,Mr. Arnav Nair,No Formal Education,Farmer,Mrs. Aadhya Nair,Higher Secondary,Farmer,0,6,0,+918943807422,"495, Lane, Indore"
652,Low,64574,Mr. Reyansh Ali,Higher Secondary,Salaried Employee,Mrs. Siya Ali,Graduate,Homemaker,0,5,0,+917696814340,"290, Lane, Coimbatore"
653,Low,117703,Mr. Vedant Khan,Graduate,Retired,Mrs. Simran Khan,No Formal Education,Small Business,0,3,0,+918496758711,"282, Lane, Chennai"
654,Lower-Middle,290991,Mr. Prakash Ahmed,Secondary,Professional,Mrs. Aditi Ahmed,Primary,Self-Employed,1,6,0,+917623854516,"404, Street, Bhopal"
655,Lower-Middle,277035,Mr. Ansh Fernandes,Graduate,Government Employee,Mrs. Anvi Fernandes,Primary,Salaried Employee,2,3,0,+917066913225,"423, Street, Jaipur"
656,Upper-Middle,936850,Mr. Manish Nair,No Formal Education,Salaried Employee,Mrs. Anika Nair,Graduate,Daily Wage Worker,0,7,0,+919933000734,"44, Road, Mumbai"
657,High,1364336,Mr. Vivaan Patel,Secondary,Retired,Mrs. Sakshi Patel,Secondary,Homemaker,1,3,0,+917559963429,"338, Lane, Nagpur"
658,Low,96352,Mr. Ankit Khanna,No Formal Education,Salaried Employee,Mrs. Avni Khanna,No Formal Education,Homemaker,3,3,0,+919505192682,"96, Road, Ahmedabad"
659,Upper-Middle,756997,Mr. Aditya Ali,Post-Graduate,Small Business,Mrs. Anjali Ali,Post-Graduate,Homemaker,1,4,0,+919489975932,"385, Lane, Ahmedabad"
660,Low,51317,Mr. Aarav Kumar,Graduate,Salaried Employee,Mrs. Aanya Kumar,Secondary,Homemaker,0,3,0,+917034082813,"356, Lane, Ghaziabad"
661,Low,103284,Mr. Manish Khanna,Graduate,Professional,Mrs. Diya Khanna,Graduate,Professional,1,6,0,+917233827809,"444, Lane, Indore"
662,Lower-Middle,226546,Mr. Yash Khan,Post-Graduate,Government Employee,Mrs. Anvi Khan,Higher Secondary,Homemaker,1,5,0,+918062070086,"35, Lane, Kanpur"
663,Middle,548991,Mr. Sai Pandey,Secondary,Professional,Mrs. Zara Pandey,Graduate,Professional,3,3,0,+918412926567,"33, Street, Visakhapatnam"
664,Low,138314,Mr. Ritvik Patel,Primary,Small Business,Mrs. Saanvi Patel,Higher Secondary,Self-Employed,3,3,0,+918621356377,"90, Lane, Kanpur"
665,Low,75412,Mr. Manish Choudhury,Secondary,Salaried Employee,Mrs. Aarohi Choudhury,No Formal Education,Homemaker,4,6,0,+917270765673,"266, Road, Bangalore"
666,Lower-Middle,169999,Mr. Aditya Chopra,No Formal Education,Self-Employed,Mrs. Mira Chopra,Secondary,Homemaker,3,6,0,+919677437119,"389, Road, Chennai"
667,Lower-Middle,197030,Mr. Vedant Mehta,Primary,Small Business,Mrs. Priya Mehta,No Formal Education,Homemaker,1,4,0,+918027719065,"57, Road, Kanpur"
668,Middle,500686,Mr. Dhruv Rodrigues,Graduate,Farmer,Mrs. Sakshi Rodrigues,Graduate,Homemaker,1,6,0,+919704039619,"317, Lane, Pune"
669,Upper-Middle,726330,Mr. Pranav Choudhury,Higher Secondary,Small Business,Mrs. Swati Choudhury,Primary,Government Employee,2,5,1,+918687054416,"176, Street, Coimbatore"
670,Middle,531340,Mr. Aadhya Desai,No Formal Education,Salaried Employee,Mrs. Kavya Desai,Higher Secondary,Homemaker,2,6,0,+918410095203,"407, Road, Kolkata"
671,Low,65305,Mr. Pranav D'Souza,Higher Secondary,Professional,Mrs. Shanaya D'Souza,No Formal Education,Small Business,1,3,0,+917874921450,"216, Street, Vadodara"
672,Middle,435934,Mr. Abhinav Ahmed,Higher Secondary,Professional,Mrs. Kiara Ahmed,Secondary,Salaried Employee,1,7,0,+917562828347,"108, Lane, Ludhiana"
673,Lower-Middle,169468,Mr. Aarav Gupta,Primary,Daily Wage Worker,Mrs. Priya Gupta,Primary,Homemaker,2,7,0,+919117848377,"288, Road, Kanpur"
674,Low,142869,Mr. Krishna Banerjee,Higher Secondary,Professional,Mrs. Tanvi Banerjee,Graduate,Homemaker,1,4,0,+918716962864,"477, Lane, Delhi"
675,Middle,493078,Mr. Vivaan Kumar,No Formal Education,Daily Wage Worker,Mrs. Pari Kumar,Secondary,Self-Employed,2,3,0,+917918572196,"422, Lane, Jaipur"
676,Middle,404604,Mr. Varun Bhatia,No Formal Education,Salaried Employee,Mrs. Ishita Bhatia,Primary,Professional,3,6,0,+919750733976,"37, Lane, Jaipur"
677,Low,87858,Mr. Daksh Kumar,Post-Graduate,Salaried Employee,Mrs. Prisha Kumar,Secondary,Small Business,1,4,0,+917463395920,"4, Lane, Ghaziabad"
678,Upper-Middle,745999,Mr. Sai Kapoor,Secondary,Farmer,Mrs. Myra Kapoor,No Formal Education,Salaried Employee,2,6,0,+918992585801,"325, Road, Kolkata"
679,Low,99421,Mr. Karthik Hussain,No Formal Education,Farmer,Mrs. Swati Hussain,Primary,Homemaker,2,7,0,+919705225439,"400, Lane, Mumbai"
680,Upper-Middle,788079,Mr. Yash Kapoor,Primary,Retired,Mrs. Pooja Kapoor,Secondary,Homemaker,2,7,0,+919596243594,"392, Lane, Kanpur"
681,Lower-Middle,234155,Mr. Varun Bhatia,Secondary,Government Employee,Mrs. Shruti Bhatia,Secondary,Homemaker,2,4,0,+918051561925,"329, Lane, Bhopal"
682,Low,107292,Mr. Shivansh Shah,No Formal Education,Professional,Mrs. Myra Shah,Higher Secondary,Self-Employed,0,6,0,+919797283879,"109, Street, Chennai"
683,Low,83225,Mr. Krishna Ali,Secondary,Professional,Mrs. Aanya Ali,Secondary,Homemaker,1,7,0,+918516041184,"75, Road, Jaipur"
684,Lower-Middle,218443,Mr. Arnav Iyer,Higher Secondary,Small Business,Mrs. Nisha Iyer,Graduate,Homemaker,4,7,0,+918271222242,"196, Street, Patna"
685,Low,142366,Mr. Reyansh Nair,Post-Graduate,Farmer,Mrs. Shruti Nair,Secondary,Homemaker,2,7,0,+919465665988,"308, Street, Ghaziabad"
686,Low,130942,Mr. Shivansh D'Souza,Primary,Professional,Mrs. Sara D'Souza,No Formal Education,Homemaker,1,5,0,+918636834704,"89, Road, Patna"
687,Middle,380509,Mr. Prakash Das,Secondary,Professional,Mrs. Riya Das,Primary,Daily Wage Worker,2,7,0,+917025697711,"458, Street, Ghaziabad"
688,Lower-Middle,216694,Mr. Nikhil Khan,Primary,Small Business,Mrs. Kavya Khan,Higher Secondary,Homemaker,4,6,0,+919242215938,"435, Street, Hyderabad"
689,Middle,578291,Mr. Kian Singh,Higher Secondary,Daily Wage Worker,Mrs. Meera Singh,No Formal Education,Homemaker,2,4,0,+918064391920,"154, Road, Ahmedabad"
690,Low,111635,Mr. Shivansh Verma,Post-Graduate,Salaried Employee,Mrs. Pari Verma,No Formal Education,Small Business,0,7,0,+917784882696,"253, Street, Bangalore"
691,Middle,535062,Mr. Vedant Khanna,Secondary,Government Employee,Mrs. Zara Khanna,No Formal Education,Government Employee,2,7,0,+917597539313,"137, Lane, Lucknow"
692,Upper-Middle,624179,Mr. Vedant D'Souza,Secondary,Retired,Mrs. Navya D'Souza,Secondary,Homemaker,1,5,0,+917473911293,"355, Road, Bangalore"
693,Lower-Middle,207990,Mr. Atharv Kumar,Secondary,Daily Wage Worker,Mrs. Zara Kumar,Higher Secondary,Small Business,3,3,0,+917816150914,"472, Road, Patna"
694,Middle,439147,Mr. Kian Sharma,Secondary,Small Business,Mrs. Zara Sharma,Higher Secondary,Small Business,3,6,0,+917218262745,"367, Lane, Indore"
695,Upper-Middle,867974,Mr. Manish Gupta,Secondary,Retired,Mrs. Tara Gupta,Primary,Small Business,0,4,0,+918587657474,"426, Street, Kolkata"
696,Lower-Middle,228395,Mr. Manish Das,Secondary,Farmer,Mrs. Avni Das,Higher Secondary,Homemaker,2,3,0,+918441309073,"166, Street, Visakhapatnam"
697,Lower-Middle,263251,Mr. Pranav Mehta,Primary,Retired,Mrs. Ananya Mehta,Primary,Homemaker,2,4,0,+917177270439,"440, Lane, Vadodara"
698,Lower-Middle,268044,Mr. Kunal Rodrigues,Graduate,Small Business,Mrs. Shruti Rodrigues,Higher Secondary,Homemaker,4,7,0,+919366011717,"427, Lane, Bangalore"
699,Low,54121,Mr. Abhinav Mukherjee,Post-Graduate,Retired,Mrs. Kriti Mukherjee,Secondary,Farmer,2,6,0,+918666982954,"379, Road, Bhopal"
700,Middle,325163,Mr. Harshit Chopra,Primary,Daily Wage Worker,Mrs. Tanvi Chopra,Higher Secondary,Daily Wage Worker,2,5,0,+918864319490,"66, Road, Chennai"
701,Lower-Middle,194132,Mr. Aditya Singh,Primary,Professional,Mrs. Tara Singh,Graduate,Homemaker,1,5,0,+917385055271,"215, Street, Kolkata"
702,Low,131546,Mr. Yash Bose,Higher Secondary,Farmer,Mrs. Aarohi Bose,Higher Secondary,Small Business,2,5,0,+918149040293,"335, Street, Indore"
703,Low,74032,Mr. Krishna Kumar,Primary,Daily Wage Worker,Mrs. Avni Kumar,Higher Secondary,Salaried Employee,2,3,1,+919543811912,"380, Road, Kanpur"
704,Lower-Middle,202357,Mr. Kiaan Khanna,No Formal Education,Government Employee,Mrs. Simran Khanna,Primary,Small Business,1,4,0,+917850144841,"91, Lane, Kanpur"
705,Lower-Middle,236143,Mr. Krishna Ghosh,Graduate,Professional,Mrs. Kiara Ghosh,No Formal Education,Homemaker,1,5,1,+918783688130,"96, Lane, Pune"
706,Middle,468207,Mr. Arjun Mohammad,Higher Secondary,Retired,Mrs. Shanaya Mohammad,Primary,Homemaker,0,4,0,+918385659205,"455, Road, Kolkata"
707,Lower-Middle,253715,Mr. Dhruv Bhatia,Graduate,Professional,Mrs. Pooja Bhatia,No Formal Education,Homemaker,3,4,0,+918257114770,"69, Street, Bhopal"
708,Lower-Middle,188730,Mr. Rahul Bhatia,Higher Secondary,Farmer,Mrs. Mira Bhatia,Primary,Homemaker,1,3,0,+918995546487,"312, Road, Bangalore"
709,Low,143606,Mr. Aditya Chatterjee,Higher Secondary,Daily Wage Worker,Mrs. Pooja Chatterjee,Secondary,Homemaker,1,6,0,+918573608961,"194, Road, Bangalore"
710,Middle,512538,Mr. Varun Chatterjee,Primary,Professional,Mrs. Anika Chatterjee,Post-Graduate,Homemaker,1,6,0,+918276140370,"199, Lane, Chennai"
711,Upper-Middle,754461,Mr. Yash Mishra,No Formal Education,Retired,Mrs. Pooja Mishra,Primary,Homemaker,0,7,0,+918769782565,"451, Lane, Kanpur"
712,Low,99251,Mr. Aditya Tiwari,Secondary,Salaried Employee,Mrs. Ira Tiwari,Higher Secondary,Homemaker,4,6,0,+917830778614,"343, Road, Delhi"
713,Low,95333,Mr. Kabir Bhatia,Higher Secondary,Farmer,Mrs. Ananya Bhatia,No Formal Education,Salaried Employee,0,3,0,+918957088479,"466, Road, Mumbai"
714,Upper-Middle,932125,Mr. Ishaan Singh,Graduate,Daily Wage Worker,Mrs. Swati Singh,Higher Secondary,Daily Wage Worker,1,6,0,+919229789070,"443, Street, Bhopal"
715,Lower-Middle,299947,Mr. Aadhya Das,Higher Secondary,Small Business,Mrs. Myra Das,Primary,Homemaker,4,3,0,+918602522717,"390, Lane, Ludhiana"
716,Upper-Middle,660834,Mr. Amit Kapoor,Primary,Farmer,Mrs. Neha Kapoor,Higher Secondary,Homemaker,3,4,0,+917532334959,"445, Lane, Bangalore"
717,Middle,461542,Mr. Harshit Saxena,Secondary,Farmer,Mrs. Kriti Saxena,Primary,Homemaker,2,4,0,+918601068439,"369, Road, Chennai"
718,Upper-Middle,962185,Mr. Pranav Rodrigues,Higher Secondary,Retired,Mrs. Aanya Rodrigues,No Formal Education,Homemaker,2,4,0,+918655820380,"375, Street, Pune"
719,Low,146215,Mr. Kabir Khanna,Secondary,Retired,Mrs. Navya Khanna,Primary,Homemaker,2,3,0,+917061390922,"434, Street, Vadodara"
720,Lower-Middle,228499,Mr. Harshit Malhotra,Higher Secondary,Professional,Mrs. Zara Malhotra,Primary,Homemaker,1,5,0,+917894429293,"90, Lane, Visakhapatnam"
721,Low,81574,Mr. Kunal Chatterjee,Graduate,Professional,Mrs. Diya Chatterjee,No Formal Education,Homemaker,0,4,0,+917370288139,"196, Street, Kolkata"
722,Upper-Middle,936407,Mr. Prakash Khan,Higher Secondary,Government Employee,Mrs. Sneha Khan,Primary,Small Business,1,7,0,+918408039105,"357, Street, Lucknow"
723,Low,115400,Mr. Advait Bose,No Formal Education,Farmer,Mrs. Sara Bose,Primary,Small Business,3,6,0,+919841499602,"204, Road, Indore"
724,Low,109071,Mr. Rohan Chopra,Primary,Government Employee,Mrs. Divya Chopra,Secondary,Homemaker,1,3,0,+917217991401,"279, Lane, Patna"
725,Low,65623,Mr. Vedant Chatterjee,Primary,Salaried Employee,Mrs. Diya Chatterjee,Primary,Homemaker,0,3,0,+919873070047,"277, Road, Chennai"
726,Middle,575801,Mr. Aditya Shah,No Formal Education,Professional,Mrs. Pooja Shah,No Formal Education,Salaried Employee,2,6,1,+917206426812,"161, Lane, Ghaziabad"
727,Lower-Middle,266193,Mr. Kiaan Ahmed,Primary,Self-Employed,Mrs. Meera Ahmed,Secondary,Small Business,1,4,0,+918288456796,"204, Road, Bangalore"
728,Middle,300769,Mr. Arjun Hussain,Higher Secondary,Professional,Mrs. Sara Hussain,Primary,Homemaker,1,4,0,+917809703198,"414, Lane, Indore"
729,Low,137973,Mr. Arjun Shah,Higher Secondary,Small Business,Mrs. Aarohi Shah,Secondary,Government Employee,2,6,0,+919973529065,"287, Street, Lucknow"
730,Lower-Middle,287453,Mr. Yash Mehta,Higher Secondary,Self-Employed,Mrs. Neha Mehta,Graduate,Homemaker,1,7,0,+917369468344,"206, Street, Ghaziabad"
731,Middle,580690,Mr. Harshit Choudhury,Primary,Farmer,Mrs. Pari Choudhury,Primary,Small Business,1,7,0,+919360181588,"360, Lane, Jaipur"
732,Lower-Middle,231575,Mr. Ayaan Pillai,No Formal Education,Retired,Mrs. Sara Pillai,Secondary,Homemaker,3,3,1,+917981157120,"113, Street, Vadodara"
733,Middle,591400,Mr. Reyansh Mukherjee,Graduate,Daily Wage Worker,Mrs. Shanaya Mukherjee,No Formal Education,Small Business,3,6,0,+918013223004,"142, Road, Delhi"
734,Low,125215,Mr. Aditya Ali,Primary,Small Business,Mrs. Priya Ali,Secondary,Homemaker,2,6,0,+919536686098,"408, Lane, Bhopal"
735,Lower-Middle,285488,Mr. Krishna Nair,Secondary,Government Employee,Mrs. Meera Nair,Secondary,Retired,2,5,0,+919851532006,"450, Street, Chennai"
736,Low,72908,Mr. Varun Bhatia,Primary,Professional,Mrs. Aadhya Bhatia,Primary,Homemaker,3,6,0,+917116666545,"319, Lane, Chennai"
737,Low,81889,Mr. Aadhya Pandey,No Formal Education,Salaried Employee,Mrs. Pari Pandey,No Formal Education,Government Employee,2,6,0,+917537396185,"460, Road, Bhopal"
738,Low,149703,Mr. Amit Mishra,No Formal Education,Salaried Employee,Mrs. Avni Mishra,Secondary,Homemaker,1,5,0,+919805437421,"150, Street, Delhi"
739,Middle,504849,Mr. Raj Kumar,Post-Graduate,Government Employee,Mrs. Kiara Kumar,Primary,Self-Employed,3,3,0,+919902390691,"227, Street, Mumbai"
740,Low,123041,Mr. Ankit Joshi,Higher Secondary,Self-Employed,Mrs. Pooja Joshi,Graduate,Homemaker,3,5,0,+917170295033,"130, Lane, Nagpur"
741,Low,81818,Mr. Arnav Arora,Primary,Farmer,Mrs. Mira Arora,Primary,Homemaker,1,5,0,+917917104313,"41, Street, Jaipur"
742,Middle,541169,Mr. Prakash Khanna,Higher Secondary,Daily Wage Worker,Mrs. Kavya Khanna,Post-Graduate,Government Employee,1,3,0,+917261026778,"429, Road, Indore"
743,Lower-Middle,204362,Mr. Aryan D'Souza,Higher Secondary,Farmer,Mrs. Riya D'Souza,Secondary,Small Business,1,7,0,+919401428933,"240, Lane, Bhopal"
744,Lower-Middle,190096,Mr. Karthik Khan,Primary,Daily Wage Worker,Mrs. Anika Khan,No Formal Education,Homemaker,0,6,0,+918677814767,"37, Street, Bhopal"
745,High,1712077,Mr. Vedant Banerjee,Secondary,Salaried Employee,Mrs. Shruti Banerjee,Primary,Salaried Employee,1,4,0,+917279829178,"318, Lane, Nagpur"
746,Low,78209,Mr. Vedant Sharma,Secondary,Government Employee,Mrs. Aadhya Sharma,Higher Secondary,Small Business,3,3,0,+918136989243,"8, Lane, Visakhapatnam"
747,Low,137259,Mr. Amit Saxena,Primary,Farmer,Mrs. Myra Saxena,Graduate,Professional,3,5,0,+919404897275,"365, Lane, Kolkata"
748,Low,57882,Mr. Vedant Kumar,Higher Secondary,Small Business,Mrs. Anvi Kumar,Secondary,Farmer,3,5,0,+918493406635,"135, Road, Ludhiana"
749,Middle,470495,Mr. Vedant Shah,Graduate,Retired,Mrs. Anvi Shah,Post-Graduate,Salaried Employee,3,5,0,+917168409343,"417, Street, Delhi"
750,Low,74010,Mr. Yash Ghosh,No Formal Education,Daily Wage Worker,Mrs. Swati Ghosh,Secondary,Daily Wage Worker,1,5,0,+917801274410,"412, Street, Bhopal"
751,Middle,564238,Mr. Ritvik Bhatia,Secondary,Daily Wage Worker,Mrs. Aditi Bhatia,No Formal Education,Professional,2,7,0,+919296023961,"357, Lane, Lucknow"
752,Low,74947,Mr. Yash Iyer,No Formal Education,Farmer,Mrs. Swati Iyer,Higher Secondary,Homemaker,0,5,0,+917788128329,"421, Lane, Hyderabad"
753,High,1279669,Mr. Rohan Sinha,Primary,Salaried Employee,Mrs. Simran Sinha,Primary,Homemaker,0,4,0,+919040571303,"310, Street, Ghaziabad"
754,High,1408462,Mr. Abhinav Fernandes,Graduate,Government Employee,Mrs. Swati Fernandes,Higher Secondary,Homemaker,1,4,0,+917400300054,"267, Street, Delhi"
755,Middle,374912,Mr. Kiaan Das,Higher Secondary,Farmer,Mrs. Anjali Das,Secondary,Self-Employed,2,6,0,+918817851191,"332, Road, Ghaziabad"
756,Middle,304471,Mr. Raj Chopra,Graduate,Salaried Employee,Mrs. Sakshi Chopra,Higher Secondary,Homemaker,1,7,0,+917702247542,"60, Street, Patna"
757,Middle,470250,Mr. Arjun Patel,Graduate,Daily Wage Worker,Mrs. Sneha Patel,Secondary,Salaried Employee,1,5,0,+918747518651,"250, Road, Jaipur"
758,Middle,327454,Mr. Shivansh Choudhury,Secondary,Self-Employed,Mrs. Aadhya Choudhury,Graduate,Self-Employed,3,4,0,+917065211513,"165, Road, Patna"
759,Upper-Middle,644735,Mr. Ansh Banerjee,Higher Secondary,Salaried Employee,Mrs. Avni Banerjee,Higher Secondary,Homemaker,4,4,0,+918241945704,"327, Lane, Ghaziabad"
760,Upper-Middle,984002,Mr. Varun Hussain,Primary,Daily Wage Worker,Mrs. Myra Hussain,Post-Graduate,Small Business,3,4,0,+918961402379,"308, Road, Pune"
761,Low,62349,Mr. Samar Mehta,Primary,Retired,Mrs. Shruti Mehta,No Formal Education,Daily Wage Worker,2,4,0,+917708831654,"405, Lane, Mumbai"
762,Lower-Middle,186492,Mr. Siddharth Ahmed,Primary,Farmer,Mrs. Kriti Ahmed,Primary,Small Business,2,6,0,+917894333575,"96, Lane, Hyderabad"
763,Lower-Middle,196805,Mr. Manish Mohammad,Higher Secondary,Small Business,Mrs. Aadhya Mohammad,No Formal Education,Daily Wage Worker,2,4,0,+917738819895,"113, Road, Kolkata"
764,Upper-Middle,997087,Mr. Aryan Patel,Primary,Professional,Mrs. Aditi Patel,Higher Secondary,Homemaker,1,6,0,+917688546370,"155, Lane, Delhi"
765,Middle,328395,Mr. Sai Mehta,Primary,Salaried Employee,Mrs. Prisha Mehta,Secondary,Daily Wage Worker,3,4,0,+918585293887,"46, Road, Nagpur"
766,Lower-Middle,237015,Mr. Manish Jain,Graduate,Government Employee,Mrs. Pooja Jain,Higher Secondary,Homemaker,2,6,0,+918739663868,"462, Lane, Ahmedabad"
767,Low,149098,Mr. Ritvik Agarwal,Graduate,Professional,Mrs. Avni Agarwal,Post-Graduate,Small Business,2,6,0,+919463051713,"458, Lane, Bhopal"
768,Middle,514614,Mr. Rudra Verma,Primary,Professional,Mrs. Neha Verma,Primary,Homemaker,0,3,1,+918158630128,"336, Lane, Ahmedabad"
769,Low,85562,Mr. Sai Verma,Higher Secondary,Daily Wage Worker,Mrs. Sara Verma,No Formal Education,Government Employee,1,5,0,+919583044014,"11, Road, Kanpur"
770,Middle,425415,Mr. Arjun Pillai,No Formal Education,Daily Wage Worker,Mrs. Ananya Pillai,No Formal Education,Professional,0,5,0,+919999893567,"233, Road, Ahmedabad"
771,Upper-Middle,756192,Mr. Kiaan Nair,Secondary,Small Business,Mrs. Simran Nair,Graduate,Homemaker,1,5,0,+919745081779,"439, Road, Kolkata"
772,Lower-Middle,250628,Mr. Manish Bhatia,Primary,Farmer,Mrs. Ishita Bhatia,Higher Secondary,Homemaker,2,3,0,+919875232770,"380, Street, Pune"
773,Middle,387122,Mr. Siddharth Kaur,Secondary,Self-Employed,Mrs. Meera Kaur,Primary,Professional,0,4,0,+918481360099,"45, Road, Delhi"
774,High,2829555,Mr. Nikhil Pandey,Primary,Retired,Mrs. Divya Pandey,Post-Graduate,Homemaker,1,7,0,+917147794135,"421, Lane, Ludhiana"
775,Low,148177,Mr. Kian Chopra,Secondary,Small Business,Mrs. Ira Chopra,Primary,Homemaker,2,6,0,+919034316228,"24, Road, Nagpur"
776,Low,58493,Mr. Rohan Desai,Post-Graduate,Salaried Employee,Mrs. Shanaya Desai,Secondary,Government Employee,2,5,0,+917183858862,"425, Road, Bangalore"
777,Middle,312795,Mr. Arjun Chatterjee,Primary,Small Business,Mrs. Sara Chatterjee,Secondary,Homemaker,1,5,0,+918096841039,"420, Lane, Kolkata"
778,Low,118140,Mr. Shaurya Rao,Higher Secondary,Small Business,Mrs. Shruti Rao,No Formal Education,Daily Wage Worker,1,6,0,+918186528996,"165, Street, Bhopal"
779,Lower-Middle,250066,Mr. Rudra Ghosh,Graduate,Government Employee,Mrs. Zara Ghosh,Higher Secondary,Government Employee,2,5,0,+918408151575,"419, Road, Indore"
780,Lower-Middle,213495,Mr. Aadhya Hussain,Higher Secondary,Daily Wage Worker,Mrs. Avni Hussain,Secondary,Homemaker,3,3,0,+917422348260,"5, Lane, Kolkata"
781,Middle,599315,Mr. Dhruv Choudhury,Primary,Retired,Mrs. Simran Choudhury,No Formal Education,Self-Employed,1,4,0,+918299549833,"11, Street, Vadodara"
782,Low,145116,Mr. Atharv Kapoor,Higher Secondary,Government Employee,Mrs. Neha Kapoor,Secondary,Homemaker,3,5,0,+919036833482,"470, Street, Hyderabad"
783,Low,130633,Mr. Naksh Shah,Primary,Retired,Mrs. Aanya Shah,Secondary,Homemaker,0,6,0,+919645043531,"384, Road, Kolkata"
784,Low,93733,Mr. Aditya Kumar,Secondary,Daily Wage Worker,Mrs. Saanvi Kumar,Primary,Government Employee,2,3,0,+917020457960,"285, Road, Ahmedabad"
785,Upper-Middle,870398,Mr. Kunal Mohammad,Higher Secondary,Daily Wage Worker,Mrs. Anjali Mohammad,No Formal Education,Homemaker,0,7,1,+919670596623,"222, Road, Kanpur"
786,Middle,321285,Mr. Atharv Pillai,Higher Secondary,Self-Employed,Mrs. Riya Pillai,No Formal Education,Homemaker,4,6,0,+918839626443,"231, Road, Ludhiana"
787,Middle,413764,Mr. Vivaan Nair,Secondary,Government Employee,Mrs. Kriti Nair,Graduate,Self-Employed,3,4,0,+919971989745,"94, Lane, Pune"
788,Lower-Middle,206706,Mr. Kabir Tiwari,No Formal Education,Professional,Mrs. Siya Tiwari,No Formal Education,Salaried Employee,0,6,0,+917742377681,"206, Road, Nagpur"
789,Middle,456960,Mr. Vihaan Mukherjee,Primary,Self-Employed,Mrs. Mira Mukherjee,Primary,Homemaker,2,7,0,+917332047312,"60, Lane, Bangalore"
790,Upper-Middle,951547,Mr. Varun Malhotra,No Formal Education,Farmer,Mrs. Shruti Malhotra,No Formal Education,Homemaker,0,7,0,+917192857896,"292, Lane, Patna"
791,Middle,448621,Mr. Kiaan Desai,Primary,Professional,Mrs. Ishita Desai,Secondary,Homemaker,0,5,0,+918872740434,"45, Lane, Kolkata"
792,Middle,533935,Mr. Pranav Jain,No Formal Education,Professional,Mrs. Siya Jain,Higher Secondary,Homemaker,3,6,0,+917591453311,"1, Road, Coimbatore"
793,Low,64054,Mr. Aditya Ahmed,Primary,Government Employee,Mrs. Divya Ahmed,Higher Secondary,Homemaker,2,3,0,+917873451893,"281, Lane, Indore"
794,Lower-Middle,273710,Mr. Nikhil Reddy,Higher Secondary,Retired,Mrs. Sakshi Reddy,Primary,Retired,1,6,0,+917476055230,"499, Road, Mumbai"
795,Low,98845,Mr. Shivansh Das,Graduate,Salaried Employee,Mrs. Simran Das,Higher Secondary,Farmer,3,5,0,+919250659811,"447, Road, Mumbai"
796,Lower-Middle,292790,Mr. Daksh Ali,Higher Secondary,Professional,Mrs. Aditi Ali,Graduate,Small Business,1,3,1,+917008081606,"373, Street, Lucknow"
797,Low,100520,Mr. Vedant Chopra,Primary,Small Business,Mrs. Tara Chopra,Primary,Small Business,3,3,0,+919760776634,"327, Street, Nagpur"
798,Lower-Middle,239009,Mr. Arnav Saxena,Primary,Salaried Employee,Mrs. Shruti Saxena,Primary,Professional,2,3,0,+919937243557,"445, Lane, Kolkata"
799,Low,109612,Mr. Prakash Mehta,No Formal Education,Farmer,Mrs. Shanaya Mehta,Primary,Homemaker,3,5,0,+919364687674,"422, Street, Vadodara"
800,Middle,579403,Mr. Varun Rao,Higher Secondary,Government Employee,Mrs. Navya Rao,Secondary,Homemaker,1,4,0,+919574598032,"44, Street, Lucknow"
801,Low,107260,Mr. Aditya Bose,Higher Secondary,Small Business,Mrs. Aanya Bose,Primary,Professional,1,3,0,+917452692403,"155, Road, Patna"
